iteration,strategy,constraint,selected_threshold,in_bag_sensitivity,in_bag_specificity,in_bag_mcc,n_oob,events_oob,oob_threshold,oob_tp,oob_fp,oob_tn,oob_fn,oob_sensitivity_rule_out,oob_specificity_rule_in,oob_positive_predictive_value,oob_negative_predictive_value,oob_balanced_accuracy,oob_f1_score,oob_mcc
1945,Rule-in,in-bag specificity >=90%; maximize MCC,0.3490527576878154,0.4444444444444444,0.9685534591194969,0.5169081601057351,69,15,0.3490527576878154,5,4,50,10,0.3333333333333333,0.9259259259259259,0.5555555555555556,0.8333333333333334,0.6296296296296297,0.4166666666666667,0.3175264481385601
1946,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.07319107509592211,0.9722222222222222,0.48427672955974843,0.3615341820996483,64,10,0.07319107509592211,10,37,17,0,1.0,0.3148148148148148,0.2127659574468085,1.0,0.6574074074074074,0.3508771929824561,0.25880856920224604
1946,Rule-in,in-bag specificity >=90%; maximize MCC,0.3991393861962018,0.5555555555555556,0.9559748427672956,0.5746252912746032,64,10,0.3991393861962018,2,12,42,8,0.2,0.7777777777777778,0.14285714285714285,0.84,0.48888888888888893,0.16666666666666666,-0.019518001458970664
1947,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1812912171181982,0.9166666666666666,0.5911949685534591,0.39409081616412334,73,16,0.1812912171181982,16,29,28,0,1.0,0.49122807017543857,0.35555555555555557,1.0,0.7456140350877193,0.5245901639344263,0.417922085317002
1947,Rule-in,in-bag specificity >=90%; maximize MCC,0.3877656760388207,0.19444444444444445,0.9559748427672956,0.22607369555205578,73,16,0.3877656760388207,7,1,56,9,0.4375,0.9824561403508771,0.875,0.8615384615384616,0.7099780701754386,0.5833333333333334,0.5561599136288639
1948,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10271329693036267,0.9166666666666666,0.48427672955974843,0.3162561383387135,73,13,0.10271329693036267,12,22,38,1,0.9230769230769231,0.6333333333333333,0.35294117647058826,0.9743589743589743,0.7782051282051282,0.5106382978723404,0.4267471861022548
1948,Rule-in,in-bag specificity >=90%; maximize MCC,0.3603668102132302,0.5833333333333334,0.9371069182389937,0.5522273598169167,73,13,0.3603668102132302,6,2,58,7,0.46153846153846156,0.9666666666666667,0.75,0.8923076923076924,0.7141025641025641,0.5714285714285714,0.5244420346728087
1949,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08679259067545361,0.9444444444444444,0.5660377358490566,0.396750856547973,72,14,0.08679259067545361,12,33,25,2,0.8571428571428571,0.43103448275862066,0.26666666666666666,0.9259259259259259,0.6440886699507389,0.4067796610169492,0.2355861222951437
1949,Rule-in,in-bag specificity >=90%; maximize MCC,0.3948280185381603,0.5,0.9245283018867925,0.456513748691565,72,14,0.3948280185381603,8,7,51,6,0.5714285714285714,0.8793103448275862,0.5333333333333333,0.8947368421052632,0.7253694581280787,0.5517241379310345,0.4392583373810635
1950,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11058980214407085,0.9166666666666666,0.6289308176100629,0.42404275325096497,71,14,0.11058980214407085,12,26,31,2,0.8571428571428571,0.543859649122807,0.3157894736842105,0.9393939393939394,0.7005012531328321,0.46153846153846156,0.31988933743056264
1950,Rule-in,in-bag specificity >=90%; maximize MCC,0.41776503990670427,0.5555555555555556,0.9748427672955975,0.6263949944936742,71,14,0.41776503990670427,4,2,55,10,0.2857142857142857,0.9649122807017544,0.6666666666666666,0.8461538461538461,0.62531328320802,0.4,0.35850584976526956
1951,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.051347045486478296,1.0,0.25157232704402516,0.24172236504937625,74,14,0.051347045486478296,14,45,15,0,1.0,0.25,0.23728813559322035,1.0,0.625,0.3835616438356164,0.24356115022372735
1951,Rule-in,in-bag specificity >=90%; maximize MCC,0.33285019656522424,0.5277777777777778,0.9056603773584906,0.4432253128066022,74,14,0.33285019656522424,9,6,54,5,0.6428571428571429,0.9,0.6,0.9152542372881356,0.7714285714285715,0.6206896551724138,0.5288756404858079
1952,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10395300323807859,0.9166666666666666,0.44654088050314467,0.2903996788615939,70,14,0.10395300323807859,13,25,31,1,0.9285714285714286,0.5535714285714286,0.34210526315789475,0.96875,0.7410714285714286,0.5,0.38713905090657297
1952,Rule-in,in-bag specificity >=90%; maximize MCC,0.34128052127148717,0.5,0.9119496855345912,0.4315441133841409,70,14,0.34128052127148717,8,7,49,6,0.5714285714285714,0.875,0.5333333333333333,0.8909090909090909,0.7232142857142857,0.5517241379310345,0.43519413988924455
1953,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11472645304404817,0.9166666666666666,0.46540880503144655,0.3032582358775009,74,15,0.11472645304404817,14,26,33,1,0.9333333333333333,0.559322033898305,0.35,0.9705882352941176,0.7463276836158192,0.509090909090909,0.39741604747288006
1953,Rule-in,in-bag specificity >=90%; maximize MCC,0.32430304524112763,0.4444444444444444,0.9685534591194969,0.5169081601057351,74,15,0.32430304524112763,5,8,51,10,0.3333333333333333,0.864406779661017,0.38461538461538464,0.8360655737704918,0.5988700564971752,0.35714285714285715,0.2088958535895931
1954,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1319114488208981,0.9444444444444444,0.6226415094339622,0.4403257558381109,72,11,0.1319114488208981,7,28,33,4,0.6363636363636364,0.5409836065573771,0.2,0.8918918918918919,0.5886736214605067,0.30434782608695654,0.12765881745427088
1954,Rule-in,in-bag specificity >=90%; maximize MCC,0.44653183950389863,0.4444444444444444,0.9937106918238994,0.6026196068297917,72,11,0.44653183950389863,3,3,58,8,0.2727272727272727,0.9508196721311475,0.5,0.8787878787878788,0.6117734724292101,0.35294117647058826,0.2909929089383999
1955,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.13692293672579042,0.9444444444444444,0.6792452830188679,0.48799188288199963,72,16,0.13692293672579042,12,30,26,4,0.75,0.4642857142857143,0.2857142857142857,0.8666666666666667,0.6071428571428572,0.41379310344827586,0.18070158058105026
1955,Rule-in,in-bag specificity >=90%; maximize MCC,0.3669526790435706,0.7222222222222222,0.949685534591195,0.6870796263821815,72,16,0.3669526790435706,8,15,41,8,0.5,0.7321428571428571,0.34782608695652173,0.8367346938775511,0.6160714285714286,0.41025641025641024,0.20698905038513105
1956,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.05056189974367797,1.0,0.25157232704402516,0.24172236504937625,64,13,0.05056189974367797,13,35,16,0,1.0,0.3137254901960784,0.2708333333333333,1.0,0.6568627450980392,0.4262295081967213,0.2914915440650687
1956,Rule-in,in-bag specificity >=90%; maximize MCC,0.3455335406800138,0.5,0.9182389937106918,0.44378392057794513,64,13,0.3455335406800138,7,4,47,6,0.5384615384615384,0.9215686274509803,0.6363636363636364,0.8867924528301887,0.7300150829562594,0.5833333333333334,0.4905788239518496
1957,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.05592017772927784,1.0,0.27044025157232704,0.25308425184172956,69,9,0.05592017772927784,9,38,22,0,1.0,0.36666666666666664,0.19148936170212766,1.0,0.6833333333333333,0.32142857142857145,0.26497691589541683
1957,Rule-in,in-bag specificity >=90%; maximize MCC,0.40039034896216125,0.3055555555555556,0.9874213836477987,0.4556966961542447,69,9,0.40039034896216125,2,3,57,7,0.2222222222222222,0.95,0.4,0.890625,0.586111111111111,0.2857142857142857,0.22372322931098
1958,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.16214872754319662,0.9166666666666666,0.6226415094339622,0.41893366079440236,72,14,0.16214872754319662,10,25,33,4,0.7142857142857143,0.5689655172413793,0.2857142857142857,0.8918918918918919,0.6416256157635468,0.40816326530612246,0.22429259580683783
1958,Rule-in,in-bag specificity >=90%; maximize MCC,0.408354622263886,0.4722222222222222,0.9308176100628931,0.4459236751932957,72,14,0.408354622263886,2,3,55,12,0.14285714285714285,0.9482758620689655,0.4,0.8208955223880597,0.5455665024630542,0.21052631578947367,0.1418833067346061
1959,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09555571961130066,0.9166666666666666,0.5660377358490566,0.374963947125019,72,14,0.09555571961130066,11,30,28,3,0.7857142857142857,0.4827586206896552,0.2682926829268293,0.9032258064516129,0.6342364532019704,0.4,0.2145881342139957
1959,Rule-in,in-bag specificity >=90%; maximize MCC,0.43608587043233316,0.3611111111111111,0.9811320754716981,0.4838359304374838,72,14,0.43608587043233316,3,3,55,11,0.21428571428571427,0.9482758620689655,0.5,0.8333333333333334,0.5812807881773399,0.3,0.23278142562976673
1960,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10286223886284278,0.9722222222222222,0.5849056603773585,0.4325936030091607,70,14,0.10286223886284278,10,24,32,4,0.7142857142857143,0.5714285714285714,0.29411764705882354,0.8888888888888888,0.6428571428571428,0.4166666666666667,0.2286647801900118
1960,Rule-in,in-bag specificity >=90%; maximize MCC,0.3793437942622006,0.4722222222222222,0.9748427672955975,0.5595465235662336,70,14,0.3793437942622006,4,1,55,10,0.2857142857142857,0.9821428571428571,0.8,0.8461538461538461,0.6339285714285714,0.42105263157894735,0.41602514716892186
1961,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08563105241390216,0.9722222222222222,0.48427672955974843,0.3615341820996483,77,14,0.08563105241390216,12,38,25,2,0.8571428571428571,0.3968253968253968,0.24,0.9259259259259259,0.626984126984127,0.375,0.20528009571186692
1961,Rule-in,in-bag specificity >=90%; maximize MCC,0.3393736123077863,0.5833333333333334,0.9748427672955975,0.6477785826344268,77,14,0.3393736123077863,4,4,59,10,0.2857142857142857,0.9365079365079365,0.5,0.855072463768116,0.6111111111111112,0.36363636363636365,0.2809003238667948
1962,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1334107528797233,0.9166666666666666,0.6037735849056604,0.40389406997834776,76,15,0.1334107528797233,14,26,35,1,0.9333333333333333,0.5737704918032787,0.35,0.9722222222222222,0.753551912568306,0.509090909090909,0.4042278088317382
1962,Rule-in,in-bag specificity >=90%; maximize MCC,0.42051279342296083,0.5277777777777778,0.9182389937106918,0.4672316036767225,76,15,0.42051279342296083,7,5,56,8,0.4666666666666667,0.9180327868852459,0.5833333333333334,0.875,0.6923497267759563,0.5185185185185185,0.41990544516350337
1963,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.17555404266378863,0.9166666666666666,0.6666666666666666,0.4558312883411646,69,12,0.17555404266378863,10,20,37,2,0.8333333333333334,0.6491228070175439,0.3333333333333333,0.9487179487179487,0.7412280701754386,0.47619047619047616,0.3688866667683697
1963,Rule-in,in-bag specificity >=90%; maximize MCC,0.36658861549950417,0.5277777777777778,0.9559748427672956,0.55213225244469,69,12,0.36658861549950417,5,3,54,7,0.4166666666666667,0.9473684210526315,0.625,0.8852459016393442,0.6820175438596491,0.5,0.43098423586216134
1964,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10303838752252578,0.9722222222222222,0.4779874213836478,0.3573372079818563,64,12,0.10303838752252578,12,28,24,0,1.0,0.46153846153846156,0.3,1.0,0.7307692307692308,0.46153846153846156,0.3721042037676254
1964,Rule-in,in-bag specificity >=90%; maximize MCC,0.36870865894152544,0.4166666666666667,0.9245283018867925,0.3832797793235314,64,12,0.36870865894152544,6,1,51,6,0.5,0.9807692307692307,0.8571428571428571,0.8947368421052632,0.7403846153846154,0.631578947368421,0.6012325878048522
1965,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10495602635987666,0.9722222222222222,0.5974842767295597,0.44212774830459617,66,12,0.10495602635987666,10,32,22,2,0.8333333333333334,0.4074074074074074,0.23809523809523808,0.9166666666666666,0.6203703703703703,0.37037037037037035,0.19302200804786204
1965,Rule-in,in-bag specificity >=90%; maximize MCC,0.4710688498311724,0.4444444444444444,0.9622641509433962,0.49876821735757887,66,12,0.4710688498311724,7,5,49,5,0.5833333333333334,0.9074074074074074,0.5833333333333334,0.9074074074074074,0.7453703703703705,0.5833333333333334,0.49074074074074076
1966,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.07062253128151925,0.9722222222222222,0.4968553459119497,0.3699990115204557,74,13,0.07062253128151925,10,30,31,3,0.7692307692307693,0.5081967213114754,0.25,0.9117647058823529,0.6387137452711223,0.37735849056603776,0.2118442267592994
1966,Rule-in,in-bag specificity >=90%; maximize MCC,0.4022361671994769,0.5,0.9748427672955975,0.5823247486159361,74,13,0.4022361671994769,3,3,58,10,0.23076923076923078,0.9508196721311475,0.5,0.8529411764705882,0.5907944514501892,0.3157894736842105,0.2531604254690352
1967,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0720226701415022,1.0,0.3522012578616352,0.3020225024135859,73,13,0.0720226701415022,13,41,19,0,1.0,0.31666666666666665,0.24074074074074073,1.0,0.6583333333333333,0.3880597014925373,0.27610608088420396
1967,Rule-in,in-bag specificity >=90%; maximize MCC,0.3830014881657104,0.3611111111111111,0.9433962264150944,0.3734334204700429,73,13,0.3830014881657104,3,2,58,10,0.23076923076923078,0.9666666666666667,0.6,0.8529411764705882,0.5987179487179487,0.3333333333333333,0.2990432203915377
1968,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0849518664151194,0.9722222222222222,0.5534591194968553,0.4094722163916407,71,14,0.0849518664151194,12,27,30,2,0.8571428571428571,0.5263157894736842,0.3076923076923077,0.9375,0.6917293233082706,0.4528301886792453,0.3066286197804747
1968,Rule-in,in-bag specificity >=90%; maximize MCC,0.34151360995797575,0.6388888888888888,0.9308176100628931,0.5825706348497903,71,14,0.34151360995797575,6,3,54,8,0.42857142857142855,0.9473684210526315,0.6666666666666666,0.8709677419354839,0.68796992481203,0.5217391304347826,0.4495755762078418
1969,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0781872256083739,0.9444444444444444,0.4968553459119497,0.34744702593127386,73,16,0.0781872256083739,15,33,24,1,0.9375,0.42105263157894735,0.3125,0.96,0.6792763157894737,0.46875,0.3125789373986404
1969,Rule-in,in-bag specificity >=90%; maximize MCC,0.4123297847547195,0.4722222222222222,0.9559748427672956,0.5056963542503279,73,16,0.4123297847547195,11,11,46,5,0.6875,0.8070175438596491,0.5,0.9019607843137255,0.7472587719298245,0.5789473684210527,0.44584376163261685
1970,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08289038981142166,1.0,0.3710691823899371,0.3134073951560696,74,15,0.08289038981142166,14,39,20,1,0.9333333333333333,0.3389830508474576,0.2641509433962264,0.9523809523809523,0.6361581920903955,0.4117647058823529,0.2428274756238536
1970,Rule-in,in-bag specificity >=90%; maximize MCC,0.2792263472556758,0.3611111111111111,0.9119496855345912,0.3067415745431027,74,15,0.2792263472556758,7,10,49,8,0.4666666666666667,0.8305084745762712,0.4117647058823529,0.8596491228070176,0.648587570621469,0.4375,0.2840025402633755
1971,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08090242427999678,0.9722222222222222,0.4968553459119497,0.3699990115204557,64,11,0.08090242427999678,10,26,27,1,0.9090909090909091,0.5094339622641509,0.2777777777777778,0.9642857142857143,0.70926243567753,0.425531914893617,0.31829167735840913
1971,Rule-in,in-bag specificity >=90%; maximize MCC,0.3617768680927713,0.5833333333333334,0.9245283018867925,0.525509706356521,64,11,0.3617768680927713,3,8,45,8,0.2727272727272727,0.8490566037735849,0.2727272727272727,0.8490566037735849,0.5608919382504288,0.2727272727272727,0.12178387650085763
1972,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1357386282329181,0.9166666666666666,0.5786163522012578,0.3844514011433854,70,13,0.1357386282329181,13,28,29,0,1.0,0.5087719298245614,0.3170731707317073,1.0,0.7543859649122807,0.48148148148148145,0.4016440326567337
1972,Rule-in,in-bag specificity >=90%; maximize MCC,0.587289730246043,0.25,1.0,0.4622874402569843,70,13,0.587289730246043,4,4,53,9,0.3076923076923077,0.9298245614035088,0.5,0.8548387096774194,0.6187584345479082,0.38095238095238093,0.29031048785150704
1973,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1000034270636394,0.9166666666666666,0.5094339622641509,0.33385728351069205,71,13,0.1000034270636394,13,35,23,0,1.0,0.39655172413793105,0.2708333333333333,1.0,0.6982758620689655,0.4262295081967213,0.3277185153258148
1973,Rule-in,in-bag specificity >=90%; maximize MCC,0.3759536164084029,0.3611111111111111,0.9433962264150944,0.3734334204700429,71,13,0.3759536164084029,3,3,55,10,0.23076923076923078,0.9482758620689655,0.5,0.8461538461538461,0.5895225464190982,0.3157894736842105,0.24895209884818023
1974,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09091430775166635,0.9444444444444444,0.4276729559748428,0.3009717714135011,70,9,0.09091430775166635,9,26,35,0,1.0,0.5737704918032787,0.2571428571428571,1.0,0.7868852459016393,0.4090909090909091,0.3841106397986879
1974,Rule-in,in-bag specificity >=90%; maximize MCC,0.34423880436500814,0.4722222222222222,0.9119496855345912,0.407636107498288,70,9,0.34423880436500814,2,2,59,7,0.2222222222222222,0.9672131147540983,0.5,0.8939393939393939,0.5947176684881603,0.3076923076923077,0.2731776744888875
1975,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0705266908619674,1.0,0.2830188679245283,0.2606233456578416,72,12,0.0705266908619674,12,40,20,0,1.0,0.3333333333333333,0.23076923076923078,1.0,0.6666666666666666,0.375,0.2773500981126146
1975,Rule-in,in-bag specificity >=90%; maximize MCC,0.31733489814339744,0.4722222222222222,0.9119496855345912,0.407636107498288,72,12,0.31733489814339744,8,10,50,4,0.6666666666666666,0.8333333333333334,0.4444444444444444,0.9259259259259259,0.75,0.5333333333333333,0.4303314829119352
1976,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.15492893693304058,0.9166666666666666,0.5911949685534591,0.39409081616412334,71,12,0.15492893693304058,11,30,29,1,0.9166666666666666,0.4915254237288136,0.2682926829268293,0.9666666666666667,0.70409604519774,0.41509433962264153,0.3096910526129735
1976,Rule-in,in-bag specificity >=90%; maximize MCC,0.48110088556865127,0.3333333333333333,1.0,0.53816120850429,71,12,0.48110088556865127,3,6,53,9,0.25,0.8983050847457628,0.3333333333333333,0.8548387096774194,0.5741525423728814,0.2857142857142857,0.16705349677720902
1977,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10826239909881029,0.9722222222222222,0.5157232704402516,0.3828891551084254,71,14,0.10826239909881029,12,27,30,2,0.8571428571428571,0.5263157894736842,0.3076923076923077,0.9375,0.6917293233082706,0.4528301886792453,0.3066286197804747
